Series Name,Series Name,Country Name,Country Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Afghanistan,AFG,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Antigua and Barbuda,ATG,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Argentina,ARG,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Armenia,ARM,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Aruba,ABW,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Australia,AUS,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Austria,AUT,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Azerbaijan,AZE,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Bahamas, The",BHS,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Bahrain,BHR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Bangladesh,BGD,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Barbados,BRB,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Belarus,BLR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Belgium,BEL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Belize,BLZ,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Benin,BEN,0,0,0,0,0,0,0,0,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Bhutan,BTN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Bolivia,BOL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Bosnia and Herzegovina,BIH,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Botswana,BWA,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Brazil,BRA,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Brunei Darussalam,BRN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Bulgaria,BGR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Burkina Faso,BFA,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Burundi,BDI,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Cabo Verde,CPV,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Cambodia,KHM,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Cameroon,CMR,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Canada,CAN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Central African Republic,CAF,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Chad,TCD,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Chile,CHL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,China,CHN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Colombia,COL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Comoros,COM,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Congo, Dem. Rep.",COD,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Congo, Rep.",COG,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Costa Rica,CRI,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Cote d'Ivoire,CIV,0,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Croatia,HRV,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Cuba,CUB,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Curacao,CUW,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Cyprus,CYP,0,0,0,0,0,0,0,0,0,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Czech Republic,CZE,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Denmark,DNK,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Djibouti,DJI,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Dominica,DMA,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Dominican Republic,DOM,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Ecuador,ECU,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Egypt, Arab Rep.",EGY,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,El Salvador,SLV,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Equatorial Guinea,GNQ,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Eritrea,ERI,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Estonia,EST,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Eswatini,SWZ,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Ethiopia,ETH,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Fiji,FJI,0,0,0,0,0,0,0,0,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Finland,FIN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,France,FRA,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Gabon,GAB,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Gambia, The",GMB,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Georgia,GEO,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Ghana,GHA,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Greece,GRC,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Grenada,GRD,0,0,0,0,0,0,0,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Guam,GUM,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Guatemala,GTM,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Guinea,GIN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Guinea-Bissau,GNB,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Guyana,GUY,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Haiti,HTI,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Honduras,HND,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Hong Kong SAR, China",HKG,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Hungary,HUN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Iceland,ISL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,India,IND,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Indonesia,IDN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Iran, Islamic Rep.",IRN,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Iraq,IRQ,0,0,0,0,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Ireland,IRL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Israel,ISR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Italy,ITA,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Jamaica,JAM,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Japan,JPN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Jordan,JOR,0,0,0,0,0,0,0,0,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Kazakhstan,KAZ,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Kenya,KEN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Kiribati,KIR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Korea, Rep.",KOR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Kosovo,XKX,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Kuwait,KWT,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Kyrgyz Republic,KGZ,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Lao PDR,LAO,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Latvia,LVA,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Lebanon,LBN,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Lesotho,LSO,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Liberia,LBR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Libya,LBY,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Lithuania,LTU,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Luxembourg,LUX,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Madagascar,MDG,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Malawi,MWI,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Malaysia,MYS,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Maldives,MDV,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Mali,MLI,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Malta,MLT,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Marshall Islands,MHL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Mauritania,MRT,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Mauritius,MUS,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Mexico,MEX,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,"Micronesia, Fed. Sts.",FSM,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Moldova,MDA,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Mongolia,MNG,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Montenegro,MNE,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Morocco,MAR,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Mozambique,MOZ,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Myanmar,MMR,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Namibia,NAM,0,0,0,0,0,0,0,0,0,0
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Nepal,NPL,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,Netherlands,NLD,1,1,1,1,1,1,1,1,1,1
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,New Zealand,NZL,1,1,1,1,1,1,1,1,1,1
